,N Most Traded,Momentum
2018-05-10 00:00:00,582.9728566640331,658.6057411119018
2018-05-11 00:00:00,546.4759100179645,626.9723306834151
2018-05-12 00:00:00,553.8895831353722,626.5795062390556
2018-05-13 00:00:00,574.5478556249542,629.1751285666601
2018-05-14 00:00:00,575.5022657961845,633.0244090595661
2018-05-15 00:00:00,556.6690213771833,632.2353167157427
2018-05-16 00:00:00,556.3809198309476,635.4024844905982
2018-05-17 00:00:00,534.8668533876321,619.8066084624835
2018-05-18 00:00:00,545.2153589029995,629.614162463125
2018-05-19 00:00:00,544.2586061116198,636.8928751685955
2018-05-20 00:00:00,557.8859425414023,637.0789168261668
2018-05-21 00:00:00,547.4450669597763,656.6669837353998
2018-05-22 00:00:00,523.9439968706627,630.0114537454609
2018-05-23 00:00:00,492.28213717912803,655.2686880944195
2018-05-24 00:00:00,503.26505838976584,670.0435242184079
2018-05-25 00:00:00,493.54698243055253,650.9807633474904
2018-05-26 00:00:00,491.25779989178835,641.6149991555582
2018-05-27 00:00:00,487.89769275361624,638.585083288498
2018-05-28 00:00:00,461.28538336375885,623.2790143052493
2018-05-29 00:00:00,489.0577597923883,626.4378561943597
2018-05-30 00:00:00,486.1764802294722,641.219581152189
2018-05-31 00:00:00,491.83655585952374,628.9302282882445
2018-06-01 00:00:00,496.41846883194836,638.9797345227918
2018-06-02 00:00:00,505.0428176956673,648.6506397324193
2018-06-03 00:00:00,517.4054657091572,634.9630142877434
2018-06-04 00:00:00,504.3263969989379,623.6105140078056
2018-06-05 00:00:00,512.6435973456396,626.1711420740357
2018-06-06 00:00:00,511.74242495634826,625.9993765859591
2018-06-07 00:00:00,512.2523303896082,621.6519733360622
2018-06-08 00:00:00,509.4528396382076,620.7578134608084
2018-06-09 00:00:00,503.8591716161782,614.7028131324713
2018-06-10 00:00:00,461.00770691038474,588.975383599832
2018-06-11 00:00:00,467.0907571682795,589.3110847309565
2018-06-12 00:00:00,443.9710104980783,589.8978092844354
2018-06-13 00:00:00,427.27891153202,587.0919991587325
2018-06-14 00:00:00,449.9437416380384,588.5478726047322
2018-06-15 00:00:00,434.5206056919025,583.1148542132838
2018-06-16 00:00:00,437.41267411673545,584.5961305344086
2018-06-17 00:00:00,434.5858390938536,586.2742664881127
2018-06-18 00:00:00,444.69362911157964,590.6269176944104
2018-06-19 00:00:00,450.2171754959856,587.1258655274693
2018-06-20 00:00:00,447.43492781823863,582.6292427747925
2018-06-21 00:00:00,443.7600474625567,593.4920780719314
2018-06-22 00:00:00,406.31264363854245,558.450919757413
2018-06-23 00:00:00,407.1630651960791,557.5533153624032
2018-06-24 00:00:00,400.5620423524192,558.5702136418265
2018-06-25 00:00:00,403.43382481974584,562.267929070892
2018-06-26 00:00:00,387.383835478482,557.2028864500011
2018-06-27 00:00:00,395.96925964702353,564.0618088766438
2018-06-28 00:00:00,379.7519227175902,546.4554204395356
2018-06-29 00:00:00,391.3978108386515,548.6121822051057
2018-06-30 00:00:00,401.7180236424174,552.9126424876932
2018-07-01 00:00:00,399.2784451851677,549.1440028227669
2018-07-02 00:00:00,415.18343506514077,554.3913272255625
2018-07-03 00:00:00,411.9895047011209,550.7763225584871
2018-07-04 00:00:00,414.50752230794626,550.647322521533
2018-07-05 00:00:00,413.7592926441529,554.8668904406067
2018-07-06 00:00:00,413.0703137446264,552.6297338424971
2018-07-07 00:00:00,423.7636242362789,559.2408507914076
2018-07-08 00:00:00,415.8574797028175,562.5302012980807
2018-07-09 00:00:00,411.4587699614942,537.5669129602979
2018-07-10 00:00:00,388.69226031050687,530.3677904018691
2018-07-11 00:00:00,395.2287012682521,527.9064032513376
2018-07-12 00:00:00,385.59184104386156,527.6206535608192
2018-07-13 00:00:00,387.32908677368215,531.1636932707949
2018-07-14 00:00:00,388.13647642063887,532.1434554156605
2018-07-15 00:00:00,394.70002108959153,537.3763311712632
2018-07-16 00:00:00,417.20857429179847,542.5471879436424
2018-07-17 00:00:00,436.9615544493983,553.3173882937153
2018-07-18 00:00:00,428.0770607120779,551.4591788886258
2018-07-19 00:00:00,424.8575925110438,547.7133938122116
2018-07-20 00:00:00,411.31475353688256,526.8011401945928
2018-07-21 00:00:00,417.35273176533036,527.4030276915073
2018-07-22 00:00:00,414.4154836026851,533.6172167711306
2018-07-23 00:00:00,414.437774307931,506.66306533842453
2018-07-24 00:00:00,436.4526989173398,506.9774197428944
2018-07-25 00:00:00,430.3678652628081,501.55396772123754
2018-07-26 00:00:00,422.233704288168,491.9822177705814
2018-07-27 00:00:00,426.58980759428414,495.12254635485436
2018-07-28 00:00:00,425.59431316280234,499.9300377810551
2018-07-29 00:00:00,426.3138136412263,507.1074182511067
2018-07-30 00:00:00,421.5623929890381,502.22424090411283
2018-07-31 00:00:00,407.9479167220378,488.3491583994494
2018-08-01 00:00:00,403.94347565660604,496.17154160262817
2018-08-02 00:00:00,397.2644668008168,485.8112833553564
2018-08-03 00:00:00,400.1951634354239,483.6938998382943
2018-08-04 00:00:00,387.0495016074895,478.8957825166821
2018-08-05 00:00:00,390.5249907784136,481.1672000690404
2018-08-06 00:00:00,384.3702921641611,482.6568020156862
2018-08-07 00:00:00,365.13040361280827,475.36125526391635
2018-08-08 00:00:00,340.28301773285017,454.8491447138733
2018-08-09 00:00:00,349.66446005217836,458.7602884408377
2018-08-10 00:00:00,329.0605872785882,457.03009364868416
2018-08-11 00:00:00,323.3266919637002,455.73231909223546
2018-08-12 00:00:00,322.83954612583796,459.2586099074471
2018-08-13 00:00:00,309.000540007233,450.8915440155916
2018-08-14 00:00:00,302.8160411112948,440.93598514187437
2018-08-15 00:00:00,306.4912865437349,440.9102278712184
2018-08-16 00:00:00,311.21391639910854,449.0488448476046
2018-08-17 00:00:00,342.11553506668355,476.41339248861954
2018-08-18 00:00:00,324.41803892101547,455.26655993402363
2018-08-19 00:00:00,330.29887853138666,470.0683576632448
2018-08-20 00:00:00,313.5534044377549,468.09547858804086
2018-08-21 00:00:00,322.6521828137559,475.7984528198973
2018-08-22 00:00:00,314.9472440509081,467.6617584861723
2018-08-23 00:00:00,321.8514624713049,465.58341807139004
2018-08-24 00:00:00,325.6291970911077,476.5346512006595
2018-08-25 00:00:00,325.3325370752813,478.0222892274723
2018-08-26 00:00:00,322.1163581493065,487.03788979808877
2018-08-27 00:00:00,332.0525321268783,475.31550378864205
2018-08-28 00:00:00,342.73568058167547,485.1835824423955
2018-08-29 00:00:00,337.94864373578736,477.42549329946246
2018-08-30 00:00:00,332.6050480019427,485.1348043630442
2018-08-31 00:00:00,334.8982724197983,495.25678141221726
2018-09-01 00:00:00,345.68134403545525,507.5611415679925
2018-09-02 00:00:00,344.9395790560068,500.55781750569776
2018-09-03 00:00:00,342.06507138211396,509.7980459496245
2018-09-04 00:00:00,343.81399762347655,528.8668620989934
2018-09-05 00:00:00,306.85244699915677,495.03799494145983
2018-09-06 00:00:00,306.61869158938,528.1348928676283
2018-09-07 00:00:00,299.2447367338062,526.6917371996695
2018-09-08 00:00:00,285.95478589817543,577.2988292112069
2018-09-09 00:00:00,288.05615875641746,532.430587326216
2018-09-10 00:00:00,286.08058637490177,566.2721413404535
2018-09-11 00:00:00,278.9676715932386,558.4082628228559
2018-09-12 00:00:00,279.12396058196896,553.6955476432806
2018-09-13 00:00:00,294.6776419988147,560.8523835031698
2018-09-14 00:00:00,295.99797862598354,558.274918641971
2018-09-15 00:00:00,300.53137287774734,557.3866525499408
2018-09-16 00:00:00,299.72445301510885,556.7051278672712
2018-09-17 00:00:00,285.00594300190187,545.3232150128082
2018-09-18 00:00:00,301.27909731560203,557.1514629971
2018-09-19 00:00:00,302.49050142036606,565.5419764146831
2018-09-20 00:00:00,333.4437455878268,562.6875365483866
2018-09-21 00:00:00,363.050469695342,580.3510426827144
2018-09-22 00:00:00,362.4523914640886,573.0744678165408
2018-09-23 00:00:00,364.48997449913134,576.7758237370215
2018-09-24 00:00:00,344.92471358600415,559.0765922676931
2018-09-25 00:00:00,344.2505796973004,556.0965239559667
2018-09-26 00:00:00,342.4883248789402,555.5844818385747
2018-09-27 00:00:00,358.06561077883913,561.8599168786614
2018-09-28 00:00:00,354.58309014210386,557.3585456668854
2018-09-29 00:00:00,360.84278850414665,552.7661402748433
2018-09-30 00:00:00,362.2955552166768,549.9980073213055
2018-10-01 00:00:00,359.335430757135,544.4867207266614
2018-10-02 00:00:00,350.4488951691178,540.1379750386271
2018-10-03 00:00:00,346.1003946844651,539.5970161012539
2018-10-04 00:00:00,348.02865545120454,543.7625784093003
2018-10-05 00:00:00,349.7503464872784,551.3054971889657
2018-10-06 00:00:00,343.4572338179001,539.6102227348626
2018-10-07 00:00:00,343.4011519829468,543.7271316197654
2018-10-08 00:00:00,347.3885188584853,553.3436901639725
2018-10-09 00:00:00,344.7485216798329,552.325334172773
2018-10-10 00:00:00,339.8904954024795,536.0151996781101
2018-10-11 00:00:00,305.9738088815831,535.6754751381113
2018-10-12 00:00:00,317.07082794496904,527.9745189328787
2018-10-13 00:00:00,317.649455094551,515.7937320251568
2018-10-14 00:00:00,312.6181241590646,509.97090068365367
2018-10-15 00:00:00,329.5801329624578,518.7294048229288
2018-10-16 00:00:00,331.77667536524,506.67136864614645
2018-10-17 00:00:00,329.25426855868653,510.8137873294892
2018-10-18 00:00:00,325.16164925195363,509.011346672178
2018-10-19 00:00:00,325.72921590475244,514.2681183983367
2018-10-20 00:00:00,327.391795736233,526.6664198088253
2018-10-21 00:00:00,326.3132733380499,558.0032932126859
2018-10-22 00:00:00,324.6519387501632,618.4525250709196
2018-10-23 00:00:00,326.59416972205213,529.4945931639032
2018-10-24 00:00:00,325.97094712036017,538.1948026273526
2018-10-25 00:00:00,325.192300290764,531.8982953019997
2018-10-26 00:00:00,325.44472093196896,537.5699318713728
2018-10-27 00:00:00,325.3757156660698,533.9649061977009
2018-10-28 00:00:00,327.0261765995856,531.7905989406844
2018-10-29 00:00:00,316.22119169896314,520.68600886414
2018-10-30 00:00:00,317.00569085802107,520.1765559188923
2018-10-31 00:00:00,317.01601916808045,520.1255154219916
2018-11-01 00:00:00,320.43249629889283,520.3294756811962
2018-11-02 00:00:00,322.98926293914866,519.0775610685694
2018-11-03 00:00:00,322.0808800057003,523.7532475273974
2018-11-04 00:00:00,328.2172576219399,513.2407938603524
2018-11-05 00:00:00,334.31475948719094,511.15849559725035
2018-11-06 00:00:00,347.6539680660993,520.2755206678274
2018-11-07 00:00:00,344.1510907586982,523.2960678955628
2018-11-08 00:00:00,334.12190322041926,508.2697772833936
2018-11-09 00:00:00,333.13151697290914,503.4432525929746
2018-11-10 00:00:00,335.76670448603613,507.01034944768315
2018-11-11 00:00:00,333.52598849132545,511.4126025793837
2018-11-12 00:00:00,333.2831555758764,517.5797821540517
2018-11-13 00:00:00,329.5890336733707,573.087259764745
2018-11-14 00:00:00,301.1194425609317,534.1420785421591
2018-11-15 00:00:00,302.33080414468685,485.1575732785119
2018-11-16 00:00:00,296.66368984716394,485.78220395058736
2018-11-17 00:00:00,297.7511741833746,484.0147604653689
2018-11-18 00:00:00,302.7911277547847,483.4717241583165
2018-11-19 00:00:00,272.5864435830181,466.52450624557906
2018-11-20 00:00:00,249.9293634959018,466.16811004437363
2018-11-21 00:00:00,258.96830555667003,466.1098039293438
2018-11-22 00:00:00,246.8892758671126,464.3910484639287
2018-11-23 00:00:00,242.35898561757364,461.908052013044
2018-11-24 00:00:00,224.9375589577995,455.84699856583717
2018-11-25 00:00:00,230.1255267336455,475.29988034723266
2018-11-26 00:00:00,219.5400651552491,490.4330160047282
2018-11-27 00:00:00,224.07444934564592,476.3600470577883
2018-11-28 00:00:00,243.8272440649269,489.203168239909
2018-11-29 00:00:00,239.52155455731864,486.05303731114924
2018-11-30 00:00:00,229.92982014813578,472.87776285189756
2018-12-01 00:00:00,239.4277711111882,471.2642720060109
2018-12-02 00:00:00,235.98995109820638,467.67955891710784
2018-12-03 00:00:00,223.9579513158571,461.42746935162353
2018-12-04 00:00:00,225.97439032714215,476.5779892157762
2018-12-05 00:00:00,215.62908841443252,465.52814157785207
2018-12-06 00:00:00,201.7327244123114,448.5756702039497
2018-12-07 00:00:00,197.71225443236557,448.7189879954566
2018-12-08 00:00:00,198.6640276803197,448.07506645388565
2018-12-09 00:00:00,203.87389951855596,447.59790372775717
2018-12-10 00:00:00,197.83958111158566,443.9545259687166
2018-12-11 00:00:00,193.884035870002,437.75024607532674
2018-12-12 00:00:00,197.20285983765535,436.0803253337363
2018-12-13 00:00:00,190.9640763382767,435.34162936143997
2018-12-14 00:00:00,187.35358334371242,436.9625600945047
2018-12-15 00:00:00,187.58151999746002,436.8702915886814
2018-12-16 00:00:00,191.31432274059404,435.0834626170794
2018-12-17 00:00:00,210.20202068555918,440.9125073010964
2018-12-18 00:00:00,218.77956384176312,472.9008798004328
2018-12-19 00:00:00,219.40523916861883,479.1607504832398
2018-12-20 00:00:00,238.21215669927267,513.4677132482694
2018-12-21 00:00:00,227.12728045523983,487.66343135402855
2018-12-22 00:00:00,233.78502648944902,493.23771537264565
2018-12-23 00:00:00,242.50496577711957,487.58558554502923
2018-12-24 00:00:00,251.23567060315054,484.70564225890297
2018-12-25 00:00:00,238.10806706756753,464.57430424387906
2018-12-26 00:00:00,238.89507808014122,463.2796059677512
2018-12-27 00:00:00,222.17873819807448,456.83894442461195
2018-12-28 00:00:00,244.7082464601114,458.76463193452156
2018-12-29 00:00:00,241.27628038695335,456.28213524235883
2018-12-30 00:00:00,242.85087593792784,453.7556128873954
2018-12-31 00:00:00,234.28377707162866,450.6990972741991
2019-01-01 00:00:00,242.30472539155164,450.0856658189649
2019-01-02 00:00:00,252.3249748907713,453.1649498958453
2019-01-03 00:00:00,244.66820447753685,452.4987812861238
2019-01-04 00:00:00,246.71827228121904,464.8496105928891
2019-01-05 00:00:00,250.6109982656088,453.42225879550915
2019-01-06 00:00:00,262.66587740694825,460.4750587000858
2019-01-07 00:00:00,256.92521987467904,455.7896949337919
2019-01-08 00:00:00,259.22573338957915,462.3869815714727
2019-01-09 00:00:00,259.4499254260903,466.1595961331911
2019-01-10 00:00:00,235.41057437637588,437.3712851242372
2019-01-11 00:00:00,233.01474084342289,433.79979694500406
2019-01-12 00:00:00,231.50384440383195,430.4244633237193
2019-01-13 00:00:00,222.29127145671703,431.7967043229691
2019-01-14 00:00:00,234.0619552604378,432.9224665515615
2019-01-15 00:00:00,228.38901642111523,431.4429203515222
2019-01-16 00:00:00,229.98157054541034,431.40304146742824
2019-01-17 00:00:00,230.3499259475609,435.1129037119953
2019-01-18 00:00:00,227.51844081803313,434.4761499467543
2019-01-19 00:00:00,232.4412060178763,442.31268273400633
2019-01-20 00:00:00,225.6417417130008,437.1299406031983
2019-01-21 00:00:00,224.28463489211387,440.3000815474556
2019-01-22 00:00:00,225.55528317972065,481.77171862251276
2019-01-23 00:00:00,224.81548098675367,460.37591761660946
2019-01-24 00:00:00,226.23422355610026,450.7705210873917
2019-01-25 00:00:00,226.1520378427108,448.5983399586446
2019-01-26 00:00:00,225.98602000419095,449.16088176786894
2019-01-27 00:00:00,223.0829461626041,448.4698661706542
2019-01-28 00:00:00,214.98415004091575,436.6333276001639
2019-01-29 00:00:00,213.41896037686644,441.64337350255494
2019-01-30 00:00:00,220.83262391080916,442.6385893981474
2019-01-31 00:00:00,217.87111829302938,444.14316730667343
2019-02-01 00:00:00,219.87056527976983,445.9740312793795
2019-02-02 00:00:00,223.72440256467274,441.02625605729304
2019-02-03 00:00:00,219.21575877764585,435.6702950845464
2019-02-04 00:00:00,219.84401553948007,445.8796863959263
2019-02-05 00:00:00,219.81881642076414,455.72886303767615
2019-02-06 00:00:00,215.23435130601936,445.95218440989504
2019-02-07 00:00:00,215.4100058523894,445.14295704904896
2019-02-08 00:00:00,241.1527876044795,460.7793672875515
2019-02-09 00:00:00,242.60677984210034,466.2523268786169
2019-02-10 00:00:00,247.22438042103286,478.44321897617436
2019-02-11 00:00:00,240.23103275948355,466.8610474121804
2019-02-12 00:00:00,242.0605424772794,460.23912690326245
2019-02-13 00:00:00,239.4964993959559,462.12142599775194
2019-02-14 00:00:00,238.1802766851445,459.31893781364306
2019-02-15 00:00:00,239.5547446484906,456.5475504415395
2019-02-16 00:00:00,241.1156215559846,453.2361056908259
2019-02-17 00:00:00,246.27016039365174,465.54721696958933
2019-02-18 00:00:00,261.9106605131864,472.38566294170994
2019-02-19 00:00:00,262.3371982337947,458.4051292981954
2019-02-20 00:00:00,270.2989036395585,463.7838984707105
2019-02-21 00:00:00,263.674187949191,458.8439356941439
2019-02-22 00:00:00,266.44742732984923,466.4136458672985
2019-02-23 00:00:00,275.5179172959594,476.18543837091477
2019-02-24 00:00:00,250.70013254984457,456.2202607853023
2019-02-25 00:00:00,259.4895104063346,474.18978506216155
2019-02-26 00:00:00,256.01465555463403,465.4819562793995
2019-02-27 00:00:00,254.2318109587074,457.71402008483875
2019-02-28 00:00:00,255.61617610550434,458.52588415925925
2019-03-01 00:00:00,257.14931642132177,456.7971163896287
2019-03-02 00:00:00,257.90362306937357,463.20358622582455
2019-03-03 00:00:00,255.77090387662253,469.43360451184003
2019-03-04 00:00:00,249.69760346673885,468.9742096271325
2019-03-05 00:00:00,264.46002234558443,466.58383288214276
2019-03-06 00:00:00,267.63135704296855,474.73212926014065
2019-03-07 00:00:00,268.2974621051783,511.378959143053
2019-03-08 00:00:00,265.26118187183783,555.2779553472478
2019-03-09 00:00:00,269.55372133632807,541.2902821102166
2019-03-10 00:00:00,268.11192817039165,537.4673992473948
2019-03-11 00:00:00,264.3319852282665,529.0163929723527
2019-03-12 00:00:00,265.86866705309654,583.6895901234003
2019-03-13 00:00:00,265.2284650626794,591.2765855617579
2019-03-14 00:00:00,266.10380559526925,591.3096052470241
2019-03-15 00:00:00,270.7546200667481,666.37324339659
2019-03-16 00:00:00,277.4204680297518,639.5955488938666
2019-03-17 00:00:00,275.03494709757217,603.3556994327561
2019-03-18 00:00:00,274.07364489206174,604.1631350802712
2019-03-19 00:00:00,275.8526449754104,609.672306783048
2019-03-20 00:00:00,276.21818880497824,627.7792943025872
2019-03-21 00:00:00,271.38200920106965,649.8851277825614
2019-03-22 00:00:00,271.5088599015585,638.7960840880214
2019-03-23 00:00:00,273.5997549387997,660.7316434022098
2019-03-24 00:00:00,271.2324551738786,669.1234785242345
2019-03-25 00:00:00,268.2424225703938,644.2067051785531
2019-03-26 00:00:00,268.8985270136999,633.0077394039804
2019-03-27 00:00:00,276.51205889432345,635.7559471182849
2019-03-28 00:00:00,274.0460138869298,632.0726348740876
2019-03-29 00:00:00,274.8655763050905,630.6331146564024
2019-03-30 00:00:00,274.79565960386424,628.2215716556053
2019-03-31 00:00:00,274.4393404356393,638.4201181919287
2019-04-01 00:00:00,275.9574766661074,633.2626786906831
2019-04-02 00:00:00,315.3826403442867,660.127254027109
2019-04-03 00:00:00,321.14552637738717,666.1608910828044
2019-04-04 00:00:00,317.2293838070884,673.7618856512489
2019-04-05 00:00:00,330.14178215929365,684.8649950847666
2019-04-06 00:00:00,331.9485593880183,677.4519545405539
2019-04-07 00:00:00,338.1037189237031,679.4967540650715
2019-04-08 00:00:00,339.4295830056938,672.8994647252598
2019-04-09 00:00:00,332.9893590585484,651.2267773692807
2019-04-10 00:00:00,336.9481415210598,653.8929959822534
2019-04-11 00:00:00,318.12537361926616,637.1782479471009
2019-04-12 00:00:00,316.7862506680589,633.2152364313437
2019-04-13 00:00:00,316.10251160063217,639.6338715924622
2019-04-14 00:00:00,322.52771548390547,641.3838460500048
2019-04-15 00:00:00,314.0278721533813,621.6962457556277
2019-04-16 00:00:00,322.10823079441093,621.0871631697775
2019-04-17 00:00:00,321.80270343272144,624.1603942115589
2019-04-18 00:00:00,327.47214929732576,625.7834050229362
2019-04-19 00:00:00,326.95086221060683,630.933576129292
2019-04-20 00:00:00,325.8287550529694,631.3055400741249
2019-04-21 00:00:00,319.71025370777545,624.2006861950531
2019-04-22 00:00:00,321.359676404902,610.26255525138
2019-04-23 00:00:00,321.10736735984676,609.9513369197666
2019-04-24 00:00:00,312.4894630616413,594.7820440772654
2019-04-25 00:00:00,300.0730943885806,587.1338213112631
2019-04-26 00:00:00,304.9600860961808,591.7659884394286
2019-04-27 00:00:00,304.68194733435075,592.8613382564389
2019-04-28 00:00:00,302.50246818532804,593.7802324092149
2019-04-29 00:00:00,299.4895568839905,589.623060308802
2019-04-30 00:00:00,312.3589998686943,593.8070035203959
2019-05-01 00:00:00,310.715540258722,590.4167124219392
2019-05-02 00:00:00,312.1410853602523,591.0420702550525
2019-05-03 00:00:00,323.09440695531083,613.8535592713453
2019-05-04 00:00:00,320.4423370141692,613.6472268945895
2019-05-05 00:00:00,317.77052332744506,595.0563215845731
2019-05-06 00:00:00,319.8114911585913,596.0642018755879
2019-05-07 00:00:00,318.7570531472238,592.4452666608546
2019-05-08 00:00:00,321.23446984830645,599.7490555088403
2019-05-09 00:00:00,321.63385874897654,595.6296246806397
2019-05-10 00:00:00,328.391431373892,594.804195501165
2019-05-11 00:00:00,360.4424811127973,600.7022213830478
2019-05-12 00:00:00,348.1823331251975,598.1539172276673
2019-05-13 00:00:00,367.1341330408127,634.4648719120464
2019-05-14 00:00:00,397.8480336386025,642.6820983757514
2019-05-15 00:00:00,429.084771495236,675.9311228054912
2019-05-16 00:00:00,419.2427412865304,686.8139856338877
2019-05-17 00:00:00,394.3929343986036,706.9528934674723
2019-05-18 00:00:00,385.8519315396577,682.6228525019301
2019-05-19 00:00:00,422.5311722450066,811.6156756795076
2019-05-20 00:00:00,409.276921938705,940.6608019695852
2019-05-21 00:00:00,410.27722677121454,943.0544642838466
2019-05-22 00:00:00,396.35922435133403,845.8445116201334
2019-05-23 00:00:00,400.92162597390484,851.6284589038104
2019-05-24 00:00:00,413.3753254350106,841.6826564329659
2019-05-25 00:00:00,417.67019860511124,846.8779469773355
2019-05-26 00:00:00,441.4502310070821,834.9221546503701
2019-05-27 00:00:00,455.0939564788496,834.3553989319194
2019-05-28 00:00:00,453.5989857205338,870.6514930966341
2019-05-29 00:00:00,451.8556772203812,877.7982763474685
2019-05-30 00:00:00,434.5311947085019,872.5953136921258
2019-05-31 00:00:00,449.40299952379814,878.1042967553242
2019-06-01 00:00:00,445.2789841739156,875.1406483533195
2019-06-02 00:00:00,453.1858369740009,887.0127144159558
2019-06-03 00:00:00,431.91772849471926,896.8335357026941
2019-06-04 00:00:00,412.9838390232524,878.4094789549233
2019-06-05 00:00:00,418.8692273183291,881.33790712674
2019-06-06 00:00:00,428.90088154511045,872.0096509939461
2019-06-07 00:00:00,437.66258353684736,868.0849672422198
2019-06-08 00:00:00,433.3674959901382,873.5476338660172
2019-06-09 00:00:00,418.2801624424376,850.7200862271869
2019-06-10 00:00:00,439.828295623221,857.3416325950582
2019-06-11 00:00:00,441.7512824989898,859.1291935327748
2019-06-12 00:00:00,450.8656392644353,853.5991955648783
2019-06-13 00:00:00,447.02285739388185,850.5519168299569
2019-06-14 00:00:00,457.4752434537899,839.2739575647172
2019-06-15 00:00:00,465.15389489841994,840.1727903167231
2019-06-16 00:00:00,469.8256338892531,836.0974961822466
2019-06-17 00:00:00,477.89005644209726,824.594504231118
2019-06-18 00:00:00,468.11644287819513,818.8704252277521
2019-06-19 00:00:00,474.60376607602177,821.6228775105327
2019-06-20 00:00:00,475.5168185756165,818.5155288558844
2019-06-21 00:00:00,495.3972693366513,821.122308953103
2019-06-22 00:00:00,514.2233514329046,822.205903376468
2019-06-23 00:00:00,510.2333168699632,822.9460770162111
2019-06-24 00:00:00,512.0616058716801,852.7605428674481
2019-06-25 00:00:00,522.3262580045555,855.6837687244263
2019-06-26 00:00:00,534.3413437239909,825.6268157152823
2019-06-27 00:00:00,478.004419046268,797.3295092275052
2019-06-28 00:00:00,504.5718138087956,788.805414543309
2019-06-29 00:00:00,515.4211540825728,794.507379444266
2019-06-30 00:00:00,478.7699901524751,783.7008349731711
2019-07-01 00:00:00,480.7990346484865,789.8585716478281
2019-07-02 00:00:00,478.5807106690206,782.63318346964
2019-07-03 00:00:00,497.49298291870286,795.0505449173448
2019-07-04 00:00:00,477.7613470034667,784.8488888963458
2019-07-05 00:00:00,473.38380692598207,808.5176746142567
2019-07-06 00:00:00,476.9154065341014,813.0670718927357
2019-07-07 00:00:00,489.46201336234185,811.5968335358846
2019-07-08 00:00:00,502.7497832522586,849.3847450063095
2019-07-09 00:00:00,498.47547455249526,819.6584582127772
2019-07-10 00:00:00,472.0179727108201,814.3111293412665
2019-07-11 00:00:00,444.807189734361,819.6219243743476
2019-07-12 00:00:00,457.81686713629705,804.5275076114143
2019-07-13 00:00:00,444.65441261734685,795.3671469674008
2019-07-14 00:00:00,405.2762024367164,783.7091622886559
2019-07-15 00:00:00,415.1720174494659,797.2637763443513
2019-07-16 00:00:00,376.97193178492216,769.0292754764317
2019-07-17 00:00:00,397.43548516160394,790.1018236993239
2019-07-18 00:00:00,424.47742678078606,815.4931797338729
2019-07-19 00:00:00,418.01314664137,818.9509608920017
2019-07-20 00:00:00,428.16486479751774,832.0019178622035
2019-07-21 00:00:00,423.83769682456835,833.5441065882245
2019-07-22 00:00:00,412.78856217777246,805.1650974528914
2019-07-23 00:00:00,399.9258943838523,800.0287429379745
2019-07-24 00:00:00,406.0741094099705,790.6633843648508
2019-07-25 00:00:00,406.83404502469534,784.4182992708647
2019-07-26 00:00:00,409.5596884362176,785.8345030623292
2019-07-27 00:00:00,393.3414647536248,766.0762327388035
2019-07-28 00:00:00,396.8859347323885,769.9962966275307
2019-07-29 00:00:00,396.66730220709235,770.6669566842029
2019-07-30 00:00:00,399.45187332771843,769.316800401681
2019-07-31 00:00:00,414.17803116202344,773.4518974187044
2019-08-01 00:00:00,416.4165953968297,771.5378737704069
2019-08-02 00:00:00,412.02903618440416,774.7534836647684
2019-08-03 00:00:00,417.2003346119406,774.4671421005784
2019-08-04 00:00:00,418.0757647048506,776.3067004079675
2019-08-05 00:00:00,433.4174769106892,777.1398327208317
2019-08-06 00:00:00,420.32189677175637,766.8977015989202
2019-08-07 00:00:00,422.39747784249903,756.7335372691764
2019-08-08 00:00:00,418.17173127560056,741.2100768528161
2019-08-09 00:00:00,405.60003243921267,740.0266036557
2019-08-10 00:00:00,402.0651647090407,729.7288130423367
2019-08-11 00:00:00,411.68351634559554,730.796461888266
2019-08-12 00:00:00,404.8026216903065,727.0713025397646
2019-08-13 00:00:00,397.94354475342885,725.7963713146213
2019-08-14 00:00:00,366.2843615677723,709.8908050927852
2019-08-15 00:00:00,370.3626259668809,707.2075603968626
2019-08-16 00:00:00,367.34710936009753,700.6154351532507
2019-08-17 00:00:00,365.2949834095728,702.4384017533102
2019-08-18 00:00:00,377.89506489489565,701.8117115123266
2019-08-19 00:00:00,386.6330696904374,700.6802291443545
2019-08-20 00:00:00,378.65781849240443,697.9456770933905
2019-08-21 00:00:00,365.2030885350008,688.4869218167335
2019-08-22 00:00:00,369.4322505703086,695.8473860137221
2019-08-23 00:00:00,376.16137675599714,696.8343355573033
2019-08-24 00:00:00,369.9325902840872,692.5509761195297
2019-08-25 00:00:00,365.99639284290106,685.361206767631
2019-08-26 00:00:00,370.38000154871514,673.8806698473894
2019-08-27 00:00:00,366.99488013330654,674.9953725560788
2019-08-28 00:00:00,349.626566396581,659.2722884849768
2019-08-29 00:00:00,342.9545171832104,664.9516679620533
2019-08-30 00:00:00,343.3093373213224,666.5396267729942
2019-08-31 00:00:00,346.1929705561569,648.8094587219948
2019-09-01 00:00:00,348.2027872569716,653.4621981726071
2019-09-02 00:00:00,356.6165626336103,657.9574169278063
2019-09-03 00:00:00,361.9085909384243,659.5880167184208
2019-09-04 00:00:00,357.47166510536033,656.078598119349
2019-09-05 00:00:00,353.5326390318652,651.7621853926117
