,Market,N Most Traded,Momentum,Portfolio
2018-11-09 00:00:00,594.5999868186054,333.13151697290914,503.4432525929746,541.1061195663465
2018-11-10 00:00:00,600.8962255736338,335.76670448603613,507.01034944768315,546.2175106270888
2018-11-11 00:00:00,597.5721172790561,333.52598849132545,511.4126025793837,545.3196499903813
2018-11-12 00:00:00,598.1441474520675,333.2831555758764,517.5797821540517,547.4887386750437
2018-11-13 00:00:00,596.774133502538,329.5890336733707,573.087259764745,562.9495613982833
2018-11-14 00:00:00,552.6713421747044,301.1194425609317,534.1420785421591,521.9573731235635
2018-11-15 00:00:00,546.5609336967952,302.33080414468685,485.1575732785119,503.7169126160994
2018-11-16 00:00:00,541.0635666089106,296.66368984716394,485.78220395058736,500.0391701352389
2018-11-17 00:00:00,537.4902453638447,297.7511741833746,484.0147604653689,497.4736927762549
2018-11-18 00:00:00,542.9231984831051,302.7911277547847,483.4717241583165,501.0745491128365
2018-11-19 00:00:00,487.0353546501698,272.5864435830181,466.52450624557906,459.43720902207735
2018-11-20 00:00:00,451.64550053705625,249.9293634959018,466.16811004437363,435.83066968513606
2018-11-21 00:00:00,469.0236400796661,258.96830555667003,466.1098039293438,447.1439557822698
2018-11-22 00:00:00,452.681275835611,246.8892758671126,464.3910484639287,435.61500762725643
2018-11-23 00:00:00,447.9761029184136,242.35898561757364,461.908052013044,431.5939759167187
2018-11-24 00:00:00,421.7870962467183,224.9375589577995,455.84699856583717,412.3201132135621
2018-11-25 00:00:00,428.07298119528053,230.1255267336455,475.29988034723266,422.44630549470264
2018-11-26 00:00:00,417.8495057001526,219.5400651552491,490.4330160047282,419.7936147370349
2018-11-27 00:00:00,425.19154415619306,224.07444934564592,476.3600470577883,420.4303855456169
2018-11-28 00:00:00,457.08793707545226,243.8272440649269,489.203168239909,445.39643712373675
2018-11-29 00:00:00,455.4196043520744,239.52155455731864,486.05303731114924,443.0198292603212
2018-11-30 00:00:00,442.4495625892405,229.92982014813578,472.87776285189756,430.32604842392715
2018-12-01 00:00:00,455.7437389217911,239.4277711111882,471.2642720060109,438.7683020659967
2018-12-02 00:00:00,452.2211208451629,235.98995109820638,467.67955891710784,435.2355352920507
2018-12-03 00:00:00,434.17993069139663,223.9579513158571,461.42746935162353,421.33199435191074
2018-12-04 00:00:00,438.3210376248188,225.97439032714215,476.5779892157762,428.56345837233835
2018-12-05 00:00:00,420.85928879197985,215.62908841443252,465.52814157785207,413.73692458998676
2018-12-06 00:00:00,398.0826949511106,201.7327244123114,448.5756702039497,393.59559047308244
2018-12-07 00:00:00,396.58745226368404,197.71225443236557,448.7189879954566,392.3393932000839
2018-12-08 00:00:00,398.4368774332294,198.6640276803197,448.07506645388565,393.35104916413525
2018-12-09 00:00:00,406.71815840437864,203.87389951855596,447.59790372775717,398.6976561128099
2018-12-10 00:00:00,397.5460847555327,197.83958111158566,443.9545259687166,391.49796675509316
2018-12-11 00:00:00,390.95847678907603,193.884035870002,437.75024607532674,385.28856348304384
2018-12-12 00:00:00,397.2451708165738,197.20285983765535,436.0803253337363,388.8914860738307
2018-12-13 00:00:00,386.2640403118534,190.9640763382767,435.34162936143997,381.4573206293717
2018-12-14 00:00:00,379.04202136786404,187.35358334371242,436.9625600945047,377.24933918344107
2018-12-15 00:00:00,379.2270153295186,187.58151999746002,436.8702915886814,377.35544867406156
2018-12-16 00:00:00,381.18768518547796,191.31432274059404,435.0834626170794,378.36908217047
2018-12-17 00:00:00,407.9203350548047,210.20202068555918,440.9125073010964,398.0461552917676
2018-12-18 00:00:00,423.15561926342946,218.77956384176312,472.9008798004328,417.64159188236374
2018-12-19 00:00:00,427.9532646746026,219.40523916861883,479.1607504832398,422.4607078665954
2018-12-20 00:00:00,461.50601217944865,238.21215669927267,513.4677132482694,454.7651369520772
2018-12-21 00:00:00,448.00724454171564,227.12728045523983,487.66343135402855,437.8161041767619
2018-12-22 00:00:00,459.0082133705702,233.78502648944902,493.23771537264565,446.75474528308075
2018-12-23 00:00:00,467.89498076996335,242.50496577711957,487.58558554502923,451.2631607031987
2018-12-24 00:00:00,472.59898160334916,251.23567060315054,484.70564225890297,454.09464869999545
2018-12-25 00:00:00,448.757984099221,238.10806706756753,464.57430424387906,432.4378884394531
2018-12-26 00:00:00,452.1176735322311,238.89507808014122,463.2796059677512,434.1439937176781
2018-12-27 00:00:00,429.1110708536465,222.17873819807448,456.83894442461195,416.73619965937894
2018-12-28 00:00:00,455.46336574927614,244.7082464601114,458.76463193452156,435.37823367593325
2018-12-29 00:00:00,449.36279380017334,241.27628038695335,456.28213524235883,430.62994489150697
2018-12-30 00:00:00,451.0329401798228,242.85087593792784,453.7556128873954,431.03153556790505
2018-12-31 00:00:00,438.2462416195218,234.28377707162866,450.6990972741991,421.58585186113567
2019-01-01 00:00:00,449.20597108421407,242.30472539155164,450.0856658189649,428.77975493537315
2019-01-02 00:00:00,458.65532678906186,252.3249748907713,453.1649498958453,436.3751785312678
2019-01-03 00:00:00,450.5201754387329,244.66820447753685,452.4987812861238,430.5285600968306
2019-01-04 00:00:00,453.727372137527,246.71827228121904,464.8496105928891,436.36313368850483
2019-01-05 00:00:00,452.6031217472679,250.6109982656088,453.42225879550915,432.64965051357433
2019-01-06 00:00:00,465.46353171550567,262.66587740694825,460.4750587000858,443.68722438002396
2019-01-07 00:00:00,461.70315802449284,256.92521987467904,455.7896949337919,439.4513252823012
2019-01-08 00:00:00,462.17617603403875,259.22573338957915,462.3869815714727,441.94437343082296
2019-01-09 00:00:00,467.90676881830296,259.4499254260903,466.1595961331911,446.53693267354816
2019-01-10 00:00:00,434.5608204856807,235.41057437637588,437.3712851242372,415.4889352663171
2019-01-11 00:00:00,438.5743204860521,233.01474084342289,433.79979694500406,416.5860054594747
2019-01-12 00:00:00,436.15844971698897,231.50384440383195,430.4244633237193,413.97279326769234
2019-01-13 00:00:00,420.9897265347051,222.29127145671703,431.7967043229691,404.36197436338546
2019-01-14 00:00:00,438.85405800432835,234.0619552604378,432.9224665515615,416.5953702941093
2019-01-15 00:00:00,432.06725142220057,228.38901642111523,431.4429203515222,411.5121286008885
2019-01-16 00:00:00,438.1145401676117,229.98157054541034,431.40304146742824,415.28779359533655
2019-01-17 00:00:00,443.05723031667065,230.3499259475609,435.1129037119953,419.403201898357
2019-01-18 00:00:00,437.9701867903056,227.51844081803313,434.4761499467543,415.87680114001296
2019-01-19 00:00:00,445.49266992097125,232.4412060178763,442.31268273400633,423.2335273745723
2019-01-20 00:00:00,436.0702157665556,225.6417417130008,437.1299406031983,415.3452858121929
2019-01-21 00:00:00,435.58835121576857,224.28463489211387,440.3000815474556,415.8714986829092
2019-01-22 00:00:00,442.9991690171995,225.55528317972065,481.77171862251276,432.88654531504557
2019-01-23 00:00:00,440.6025508305521,224.81548098675367,460.37591761660946,424.95585388198947
2019-01-24 00:00:00,443.83461616944436,226.23422355610026,450.7705210873917,424.15534838349413
2019-01-25 00:00:00,443.1399469687218,226.1520378427108,448.5983399586446,423.07867395309756
2019-01-26 00:00:00,443.1303313544665,225.98602000419095,449.16088176786894,423.2250653434596
2019-01-27 00:00:00,437.3220453277766,223.0829461626041,448.4698661706542,419.24248166412264
2019-01-28 00:00:00,420.4450186628111,214.98415004091575,436.6333276001639,404.7554244818274
2019-01-29 00:00:00,420.83059539065795,213.41896037686644,441.64337350255494,406.33326532284786
2019-01-30 00:00:00,425.7077998988584,220.83262391080916,442.6385893981474,410.2995191498402
2019-01-31 00:00:00,417.3571915477165,217.87111829302938,444.14316730667343,405.44437694993485
2019-02-01 00:00:00,419.37263688355483,219.87056527976983,445.9740312793795,407.4028480419237
2019-02-02 00:00:00,421.96010496291495,223.72440256467274,441.02625605729304,407.85638005140413
2019-02-03 00:00:00,418.41162679588655,219.21575877764585,435.6702950845464,403.6696404806604
2019-02-04 00:00:00,421.6421859975883,219.84401553948007,445.8796863959263,408.73361907127884
2019-02-05 00:00:00,419.88868178052263,219.81881642076414,455.72886303767615,410.63374962169286
2019-02-06 00:00:00,414.6416354459407,215.23435130601936,445.95218440989504,404.0940717211349
2019-02-07 00:00:00,418.2216278298439,215.4100058523894,445.14295704904896,406.01686439785993
2019-02-08 00:00:00,441.4614567719534,241.1527876044795,460.7793672875515,427.2259630098854
2019-02-09 00:00:00,441.37199231759297,242.60677984210034,466.2523268786169,428.95957143835085
2019-02-10 00:00:00,446.4528574145545,247.22438042103286,478.44321897617436,436.1271181836883
2019-02-11 00:00:00,441.4499163158925,240.23103275948355,466.8610474121804,428.951367289138
2019-02-12 00:00:00,443.06143401634995,242.0605424772794,460.23912690326245,428.1146527285166
2019-02-13 00:00:00,442.9527882704691,239.4964993959559,462.12142599775194,428.35775070120263
2019-02-14 00:00:00,439.97372494450497,238.1802766851445,459.31893781364306,425.59794397931034
2019-02-15 00:00:00,443.74411414212574,239.5547446484906,456.5475504415395,427.1662080825863
2019-02-16 00:00:00,452.5931736908477,241.1156215559846,453.2361056908259,431.6382980773549
2019-02-17 00:00:00,460.134472973279,246.27016039365174,465.54721696958933,440.37186491420937
2019-02-18 00:00:00,476.9143718448224,261.9106605131864,472.38566294170994,454.05538804072506
2019-02-19 00:00:00,478.3300878095883,262.3371982337947,458.4051292981954,450.75331129859103
2019-02-20 00:00:00,484.41948317619773,270.2989036395585,463.7838984707105,456.81674981088764
2019-02-21 00:00:00,477.6908783847991,263.674187949191,458.8439356941439,450.6351265340417
2019-02-22 00:00:00,485.43872612140404,266.44742732984923,466.4136458672985,457.8320721660169
2019-02-23 00:00:00,495.8739350042146,275.5179172959594,476.18543837091477,467.9317842433991
2019-02-24 00:00:00,468.7454973401047,250.70013254984457,456.2202607853023,443.18338989463797
2019-02-25 00:00:00,485.7818624650731,259.4895104063346,474.18978506216155,459.67500403832577
2019-02-26 00:00:00,488.7584319229509,256.01465555463403,465.4819562793995,458.50111159305374
2019-02-27 00:00:00,486.4172554756117,254.2318109587074,457.71402008483875,454.58774040668936
2019-02-28 00:00:00,488.8303045786052,255.61617610550434,458.52588415925925,456.4175656054913
2019-03-01 00:00:00,491.6491375590114,257.14931642132177,456.7971163896287,457.74354909442764
2019-03-02 00:00:00,491.2934451290105,257.90362306937357,463.20358622582455,459.527505252091
2019-03-03 00:00:00,490.0008040375286,255.77090387662253,469.43360451184003,460.4076541637314
2019-03-04 00:00:00,478.89093619444895,249.69760346673885,468.9742096271325,452.996584951483
2019-03-05 00:00:00,497.32329351088333,264.46002234558443,466.58383288214276,464.8151282057312
2019-03-06 00:00:00,496.08335317389407,267.63135704296855,474.73212926014065,466.8327863866755
2019-03-07 00:00:00,501.94599780934635,268.2974621051783,511.378959143053,481.41103263904154
2019-03-08 00:00:00,507.98556220915583,265.26118187183783,555.2779553472478,497.9008421168516
2019-03-09 00:00:00,520.9783990651899,269.55372133632807,541.2902821102166,501.9294962058117
2019-03-10 00:00:00,523.730711816502,268.11192817039165,537.4673992473948,502.2898396811588
2019-03-11 00:00:00,515.3454499374973,264.3319852282665,529.0163929723527,494.3453863770308
2019-03-12 00:00:00,534.3456961581542,265.86866705309654,583.6895901234003,522.3011614372223
2019-03-13 00:00:00,533.4726376108235,265.2284650626794,591.2765855617579,523.9894047412894
2019-03-14 00:00:00,538.6214568520861,266.10380559526925,591.3096052470241,527.1761362448858
2019-03-15 00:00:00,550.6848212009278,270.7546200667481,666.37324339659,557.3983277462085
2019-03-16 00:00:00,554.3936340170224,277.4204680297518,639.5955488938666,552.2568918813486
2019-03-17 00:00:00,549.5784622873995,275.03494709757217,603.3556994327561,538.2572819120237
2019-03-18 00:00:00,551.2585319312176,274.07364489206174,604.1631350802712,539.4114241720181
2019-03-19 00:00:00,557.1511215417727,275.8526449754104,609.672306783048,544.7776294575191
2019-03-20 00:00:00,561.9462757043372,276.21818880497824,627.7792943025872,553.1233725938762
2019-03-21 00:00:00,557.0560007102091,271.38200920106965,649.8851277825614,556.3373396810008
2019-03-22 00:00:00,560.2067198503938,271.5088599015585,638.7960840880214,554.9137431267986
2019-03-23 00:00:00,565.3304428743332,273.5997549387997,660.7316434022098,564.7777342391428
2019-03-24 00:00:00,565.2015661579708,271.2324551738786,669.1234785242345,566.9812287694407
2019-03-25 00:00:00,552.8526284610323,268.2424225703938,644.2067051785531,551.7978308872246
2019-03-26 00:00:00,552.5757192747875,268.8985270136999,633.0077394039804,548.3376060874366
2019-03-27 00:00:00,568.7747545208828,276.51205889432345,635.7559471182849,559.6428427374475
2019-03-28 00:00:00,569.8213303156884,274.0460138869298,632.0726348740876,558.9191900403323
2019-03-29 00:00:00,571.6495565607016,274.8655763050905,630.6331146564024,559.6662259638507
2019-03-30 00:00:00,570.1716297608497,274.79565960386424,628.2215716556053,558.0490153135778
2019-03-31 00:00:00,576.1518534001409,274.4393404356393,638.4201181919287,564.6610815412271
2019-04-01 00:00:00,583.9420839958602,275.9574766661074,633.2626786906831,567.9398016713318
2019-04-02 00:00:00,626.0370500146481,315.3826403442867,660.127254027109,605.1986702513502
2019-04-03 00:00:00,624.2897446298333,321.14552637738717,666.1608910828044,606.53666674048
2019-04-04 00:00:00,628.2031783129993,317.2293838070884,673.7618856512489,610.773411063883
2019-04-05 00:00:00,648.2802175127296,330.14178215929365,684.8649950847666,627.4418072489971
2019-04-06 00:00:00,644.8510195923208,331.9485593880183,677.4519545405539,623.3410540563605
2019-04-07 00:00:00,658.9053077289977,338.1037189237031,679.4967540650715,633.0025827492904
2019-04-08 00:00:00,653.3087876950962,339.4295830056938,672.8994647252598,627.798070335205
2019-04-09 00:00:00,642.978447049367,332.9893590585484,651.2267773692807,614.4540373462592
2019-04-10 00:00:00,649.8922565891706,336.9481415210598,653.8929959822534,619.7980669002844
2019-04-11 00:00:00,617.65500282888,318.12537361926616,637.1782479471009,593.5590134433849
2019-04-12 00:00:00,623.2607623755231,316.7862506680589,633.2152364313437,595.5996534215228
2019-04-13 00:00:00,638.6501696116502,316.10251160063217,639.6338715924622,606.690514404792
2019-04-14 00:00:00,648.6127764361278,322.52771548390547,641.3838460500048,613.8355912250686
2019-04-15 00:00:00,631.5114748897388,314.0278721533813,621.6962457556277,596.8185458758697
2019-04-16 00:00:00,642.6104170614291,322.10823079441093,621.0871631697775,604.1032222672318
2019-04-17 00:00:00,643.1811306491369,321.80270343272144,624.1603942115589,605.3370669962219
2019-04-18 00:00:00,650.9266500723215,327.47214929732576,625.7834050229362,611.0382264800064
2019-04-19 00:00:00,652.2517387949041,326.95086221060683,630.933576129292,613.3262023367907
2019-04-20 00:00:00,652.712280820172,325.8287550529694,631.3055400741249,613.6019060196377
2019-04-21 00:00:00,639.9060305941135,319.71025370777545,624.2006861950531,603.1748495857616
2019-04-22 00:00:00,641.6080169431078,321.359676404902,610.26255525138,600.1795443817689
2019-04-23 00:00:00,634.5171192702476,321.10736735984676,609.9513369197666,595.8064093740632
2019-04-24 00:00:00,614.051118141802,312.4894630616413,594.7820440772654,578.114230414425
2019-04-25 00:00:00,592.0227290507676,300.0730943885806,587.1338213112631,561.3610932626975
2019-04-26 00:00:00,595.8099384512414,304.9600860961808,591.7659884394286,565.5117682121914
2019-04-27 00:00:00,602.2963568272894,304.68194733435075,592.8613382564389,569.7044103067404
2019-04-28 00:00:00,601.8578011325426,302.50246818532804,593.7802324092149,569.4989972208227
2019-04-29 00:00:00,588.6446104226602,299.4895568839905,589.623060308802,560.0226400346357
2019-04-30 00:00:00,605.9741424352558,312.3589998686943,593.8070035203959,572.9624865041417
2019-05-01 00:00:00,607.6391040134649,310.715540258722,590.4167124219392,572.780030160533
2019-05-02 00:00:00,611.2194912991183,312.1410853602523,591.0420702550525,575.2584243920119
2019-05-03 00:00:00,621.2295379980294,323.09440695531083,613.8535592713453,589.2032312757523
2019-05-04 00:00:00,611.5515161124748,320.4423370141692,613.6472268945895,583.0693114372787
2019-05-05 00:00:00,607.2842750825994,317.77052332744506,595.0563215845731,574.6645138576761
2019-05-06 00:00:00,609.048325530825,319.8114911585913,596.0642018755879,576.2294049970304
2019-05-07 00:00:00,601.0375116777803,318.7570531472238,592.4452666608546,570.231792319647
2019-05-08 00:00:00,605.5570895128278,321.23446984830645,599.7490555088403,575.3824173451794
2019-05-09 00:00:00,590.3137670949365,321.63385874897654,595.6296246806397,565.0405335360515
2019-05-10 00:00:00,603.453417655062,328.391431373892,594.804195501165,573.352452380776
2019-05-11 00:00:00,638.6767056662658,360.4424811127973,600.7022213830478,599.4609379259534
2019-05-12 00:00:00,619.5414147988229,348.1823331251975,598.1539172276673,585.9892573601136
2019-05-13 00:00:00,642.4891192067465,367.1341330408127,634.4648719120464,612.5463464017431
2019-05-14 00:00:00,668.8855911142659,397.8480336386025,642.6820983757514,633.9207875451452
2019-05-15 00:00:00,719.436105325881,429.084771495236,675.9311228054912,677.3494771866996
2019-05-16 00:00:00,708.4396033159494,419.2427412865304,686.8139856338877,673.032231808389
2019-05-17 00:00:00,688.2783000083823,394.3929343986036,706.9528934674723,664.4921414851315
2019-05-18 00:00:00,682.196900734057,385.8519315396577,682.6228525019301,652.6901893449789
2019-05-19 00:00:00,719.3453457545718,422.5311722450066,811.6156756795076,717.345027381096
2019-05-20 00:00:00,712.4899095052394,409.276921938705,940.6608019695852,750.6198784878898
2019-05-21 00:00:00,727.0437972003933,410.27722677121454,943.0544642838466,760.1703402825115
2019-05-22 00:00:00,703.9510114153674,396.35922435133403,845.8445116201334,715.7598827703938
2019-05-23 00:00:00,720.6057409479002,400.92162597390484,851.6284589038104,727.9441448372737
2019-05-24 00:00:00,730.3130621933578,413.3753254350106,841.6826564329659,732.0301667894055
2019-05-25 00:00:00,736.6467455710509,417.67019860511124,846.8779469773355,737.8184512963423
2019-05-26 00:00:00,754.521251898568,441.4502310070821,834.9221546503701,747.33442063496
2019-05-27 00:00:00,767.7828845936732,455.0939564788496,834.3553989319194,756.4857460836647
2019-05-28 00:00:00,772.7277358119491,453.5989857205338,870.6514930966341,770.191987988213
2019-05-29 00:00:00,778.6110875597714,451.8556772203812,877.7982763474685,775.6917031621415
2019-05-30 00:00:00,753.949710522141,434.5311947085019,872.5953136921258,757.6015398917725
2019-05-31 00:00:00,776.2341649186366,449.40299952379814,878.1042967553242,774.112087930159
2019-06-01 00:00:00,772.3556208823094,445.2789841739156,875.1406483533195,770.483465452773
2019-06-02 00:00:00,786.9763658891271,453.1858369740009,887.0127144159558,783.608217555663
2019-06-03 00:00:00,756.365818865999,431.91772849471926,896.8335357026941,766.0613248798795
2019-06-04 00:00:00,729.6919569334426,412.9838390232524,878.4094789549233,742.6364017488677
2019-06-05 00:00:00,742.4140415834888,418.8692273183291,881.33790712674,751.7367198199481
2019-06-06 00:00:00,749.5900654799341,428.90088154511045,872.0096509939461,754.2470227406553
2019-06-07 00:00:00,766.1294068666191,437.66258353684736,868.0849672422198,763.8693926463221
2019-06-08 00:00:00,762.1528841003257,433.3674959901382,873.5476338660172,762.6927702190144
2019-06-09 00:00:00,739.9079041465402,418.2801624424376,850.7200862271869,740.9887846003239
2019-06-10 00:00:00,767.4840448051394,439.828295623221,857.3416325950582,761.6757462239232
2019-06-11 00:00:00,764.9808911787328,441.7512824989898,859.1291935327748,760.9024210169712
2019-06-12 00:00:00,776.4285484836093,450.8656392644353,853.5991955648783,767.0234516860726
2019-06-13 00:00:00,779.0485031954274,447.02285739388185,850.5519168299569,767.2969627056317
2019-06-14 00:00:00,772.4911834014066,457.4752434537899,839.2739575647172,761.024421655638
2019-06-15 00:00:00,780.2750227583135,465.15389489841994,840.1727903167231,766.732240239847
2019-06-16 00:00:00,785.7665893579883,469.8256338892531,836.0974961822466,769.2717658583922
2019-06-17 00:00:00,790.3985761489548,477.89005644209726,824.594504231118,769.406502602918
2019-06-18 00:00:00,777.7010741456503,468.11644287819513,818.8704252277521,759.0934163435353
2019-06-19 00:00:00,787.4864356520236,474.60376607602177,821.6228775105327,766.4391012519761
2019-06-20 00:00:00,779.8139004203763,475.5168185756165,818.5155288558844,760.9946807665527
2019-06-21 00:00:00,783.6342215935412,495.3972693366513,821.122308953103,766.0569525757207
2019-06-22 00:00:00,807.9825390890004,514.2233514329046,822.205903376468,782.873629609631
2019-06-23 00:00:00,803.2508734646015,510.2333168699632,822.9460770162111,779.8576788706205
2019-06-24 00:00:00,808.1330031206477,512.0616058716801,852.7605428674481,791.9141253197911
2019-06-25 00:00:00,820.090402856726,522.3262580045555,855.6837687244263,800.9919981318191
2019-06-26 00:00:00,812.3947954402395,534.3413437239909,825.6268157152823,788.5590563511275
2019-06-27 00:00:00,760.4073396178005,478.004419046268,797.3295092275052,743.2436984435586
2019-06-28 00:00:00,788.6596484359281,504.5718138087956,788.805414543309,760.2945948054291
2019-06-29 00:00:00,801.8526982359042,515.4211540825728,794.507379444266,771.0059481830795
2019-06-30 00:00:00,761.9392323774277,478.7699901524751,783.7008349731711,740.1507889336555
2019-07-01 00:00:00,767.9950059944333,480.7990346484865,789.8585716478281,745.834478555857
2019-07-02 00:00:00,758.3766545675087,478.5807106690206,782.63318346964,737.6740188482993
2019-07-03 00:00:00,791.5971068820038,497.49298291870286,795.0505449173448,763.222725896276
2019-07-04 00:00:00,773.9148153119818,477.7613470034667,784.8488888963458,747.5796905564393
2019-07-05 00:00:00,775.4774098684973,473.38380692598207,808.5176746142567,755.1801289979735
2019-07-06 00:00:00,782.6200124427604,476.9154065341014,813.0670718927357,761.1836696868871
2019-07-07 00:00:00,797.0863898324233,489.46201336234185,811.5968335358846,770.6770852964535
2019-07-08 00:00:00,797.8210877245311,502.7497832522586,849.3847450063095,783.7830544618374
2019-07-09 00:00:00,790.6939590723798,498.47547455249526,819.6584582127772,770.1614603625105
2019-07-10 00:00:00,765.0026269951641,472.0179727108201,814.3111293412665,750.4967122705604
2019-07-11 00:00:00,725.2272769795017,444.807189734361,819.6219243743476,725.5036624734414
2019-07-12 00:00:00,750.6843151998532,457.81686713629705,804.5275076114143,737.550528116966
2019-07-13 00:00:00,735.0266897828983,444.65441261734685,795.3671469674008,724.0915992216939
2019-07-14 00:00:00,685.7691719350165,405.2762024367164,783.7091622886559,687.1018720912783
2019-07-15 00:00:00,701.4712295277283,415.1720174494659,797.2637763443513,701.5790723648889
2019-07-16 00:00:00,640.3041489928844,376.97193178492216,769.0292754764317,652.5884652171524
2019-07-17 00:00:00,664.7703503784664,397.43548516160394,790.1018236993239,675.6363058530374
2019-07-18 00:00:00,694.3035314818675,424.47742678078606,815.4931797338729,703.6778154873609
2019-07-19 00:00:00,694.6898778876423,418.01314664137,818.9509608920017,704.3005296643229
2019-07-20 00:00:00,714.9397446445104,428.16486479751774,832.0019178622035,721.380908625119
2019-07-21 00:00:00,711.3353232009233,423.83769682456835,833.5441065882245,719.2481955794782
2019-07-22 00:00:00,703.60571221256,412.78856217777246,805.1650974528914,704.9918127811807
2019-07-23 00:00:00,682.9774770076933,399.9258943838523,800.0287429379745,689.7876985243936
2019-07-24 00:00:00,688.8660647496268,406.0741094099705,790.6633843648508,691.1260651002284
2019-07-25 00:00:00,694.5563654732643,406.83404502469534,784.4182992708647,692.7427135676876
2019-07-26 00:00:00,700.7395734902449,409.5596884362176,785.8345030623292,697.1500638564673
2019-07-27 00:00:00,677.4948357882498,393.3414647536248,766.0762327388035,675.6539177699534
2019-07-28 00:00:00,678.1851672624089,396.8859347323885,769.9962966275307,677.5985828189433
2019-07-29 00:00:00,677.3069742702683,396.66730220709235,770.6669566842029,677.2510017881311
2019-07-30 00:00:00,678.9852563896853,399.45187332771843,769.316800401681,678.1313812870874
2019-07-31 00:00:00,688.1261036544473,414.17803116202344,773.4518974187044,686.329034534482
2019-08-01 00:00:00,682.6898871084823,416.4165953968297,771.5378737704069,682.7169539358944
2019-08-02 00:00:00,680.4840971288293,412.02903618440416,774.7534836647684,681.9194069951684
2019-08-03 00:00:00,683.3139927961391,417.2003346119406,774.4671421005784,684.048571769051
2019-08-04 00:00:00,681.756824856274,418.0757647048506,776.3067004079675,683.7536815066396
2019-08-05 00:00:00,690.5901205777316,433.4174769106892,777.1398327208317,690.8377698539573
2019-08-06 00:00:00,673.6804256877685,420.32189677175637,766.8977015989202,676.3097555695128
2019-08-07 00:00:00,674.0892840140875,422.39747784249903,756.7335372691764,673.7133793734554
2019-08-08 00:00:00,668.8051764793022,418.17173127560056,741.2100768528161,665.4633020709862
2019-08-09 00:00:00,648.5026102960975,405.60003243921267,740.0266036557,651.6695505182897
2019-08-10 00:00:00,650.4122117286189,402.0651647090407,729.7288130423367,649.3724874207765
2019-08-11 00:00:00,664.2000767095957,411.68351634559554,730.796461888266,658.9273362267967
2019-08-12 00:00:00,658.4060806713585,404.8026216903065,727.0713025397646,653.6453013337751
2019-08-13 00:00:00,648.2279597422819,397.94354475342885,725.7963713146213,646.4700417150984
2019-08-14 00:00:00,617.8917476857338,366.2843615677723,709.8908050927852,620.3307262960531
2019-08-15 00:00:00,621.2845855542367,370.3626259668809,707.2075603968626,621.969282048289
2019-08-16 00:00:00,617.1005920663364,367.34710936009753,700.6154351532507,617.1796967217867
2019-08-17 00:00:00,620.5864454058564,365.2949834095728,702.4384017533102,619.6128861104642
2019-08-18 00:00:00,628.7228287884001,377.89506489489565,701.8117115123266,625.5667172162275
2019-08-19 00:00:00,640.426619160973,386.6330696904374,700.6802291443545,633.1233472089339
2019-08-20 00:00:00,629.9066710106235,378.65781849240443,697.9456770933905,625.1934875836316
2019-08-21 00:00:00,617.3390553773169,365.2030885350008,688.4869218167335,613.4698186249102
2019-08-22 00:00:00,628.0872947935193,369.4322505703086,695.8473860137221,622.5498177372591
2019-08-23 00:00:00,637.7825885154764,376.16137675599714,696.8343355573033,629.3359914520765
2019-08-24 00:00:00,638.1225857106774,369.9325902840872,692.5509761195297,627.6321032906741
2019-08-25 00:00:00,630.6588632611922,365.99639284290106,685.361206767631,620.6033192712947
2019-08-26 00:00:00,630.8259570855091,370.38000154871514,673.8806698473894,617.6977753603937
2019-08-27 00:00:00,626.2722772969174,366.99488013330654,674.9953725560788,614.9614661583048
2019-08-28 00:00:00,597.9359567896801,349.626566396581,659.2722884849768,591.5059172589592
2019-08-29 00:00:00,586.8160055083919,342.9545171832104,664.9516679620533,585.8705554119721
2019-08-30 00:00:00,590.5669104551087,343.3093373213224,666.5396267729942,588.6329680370957
2019-08-31 00:00:00,587.6928400882138,346.1929705561569,648.8094587219948,581.8778387251424
2019-09-01 00:00:00,591.8257631414577,348.2027872569716,653.4621981726071,585.9543960623539
2019-09-02 00:00:00,601.5865764515298,356.6165626336103,657.9574169278063,594.0008272126208
2019-09-03 00:00:00,601.7077854473839,361.9085909384243,659.5880167184208,595.091935377799
2019-09-04 00:00:00,596.0988160121921,357.47166510536033,656.078598119349,590.2300355536559
2019-09-05 00:00:00,592.4500730397223,353.5326390318652,651.7621853926117,586.3519633448034
2019-09-06 00:00:00,582.3636617946231,349.19794354608996,642.3704163474046,577.0491163356043
2019-09-07 00:00:00,596.3361254345641,360.28230804095904,646.1995140968828,587.6897602938992
2019-09-08 00:00:00,601.8823985950122,363.2038558683452,642.2845884425026,590.1352012765926
2019-09-09 00:00:00,599.7865562174818,360.8418478944318,636.0936354956928,586.78420916864
2019-09-10 00:00:00,595.0437197858912,358.9779168392371,632.7540328967345,582.7502334244788
2019-09-11 00:00:00,588.5879389252309,357.5163830362661,634.413142214888,579.2283443232316
2019-09-12 00:00:00,593.8485319481172,359.0217590379353,641.2186410483714,584.5768873871752
2019-09-13 00:00:00,591.8698287992294,358.61263268930566,629.4536957385237,579.8192692700253
2019-09-14 00:00:00,600.2493861804926,364.63968135234836,641.1040842624909,588.9448251222776
2019-09-15 00:00:00,602.3782416269017,365.2144031682582,649.3673942599668,592.7586035709569
2019-09-16 00:00:00,602.3876890999135,369.5236079711485,645.2762856419417,591.9678599496455
